text,label
acho que a jorja smith quer me matar,0
 mds você torcendo p garota me matar ??????,0
 fui super feliz pegar as câmeras da mulher aí do nada brota ele e o amigo pra me matar,0
meu pai deixou o gás ligado esse homem quer me matar é,0
"Puta merda,quebrei um copo,minha mãe vai me matar",0
"Tentaram me matar com um copo de veneno
O quem quiser matar me mate
Que beber eu bebo mesmo ... ",0
viadinho dos infernos ele vai me matar um dia eu to avisano ,0
queria me matar,1
"muita vontade de bolo de chocolate, vo me matar",0
Minha coluna hoje vai me matar,0
"EU SIMPLESMENTE NÃO ESTOU BEM, ESSA MULHER VAI ME MATAR ",0
me segurando p não acabar c a cocada se não meu pai vai me matar kkkkkk,0
 brinca com essas parada nao doido eu sonhei q eu tava sendo caçado por um monte de gente que queria me matar,0
" minha mae vai me matar dessa vez, mas vou fazer",0
"parece o adc que eu peguei esses dias falando, o mlk de draven agressivando numa LEONA e MISS e dizendo gg sup que nao bate ?? homemmm existe cdr e eu nao vou me matar num engage torto ne filhão ",0
 SIM VEI O POVO FALTA ME MATAR PQ N GOSTO NEM DE EREMIKA NEM DE ARUANI,0
"274 15:22 : q mané de golpe oq,acordei e já quero dormir dnv p vê se eu consigo sonhar c ele novamente

a KKKKKKKK vô me matar fml",0
 SERIO ELES AINDA VAO ME MATAR,0
so falta isso aqui pra eu querer me matar,1
Comprei 2 bolos de pote. Fodase. A TPM vai me matar.,0
 Own voce gostaria disso ne? Assim voce arranjaria um motivo pra mandar eu me matar e cair de hate em cima de mim,0
 vo me matar ,1
"274 15:13 Bina: Tu tem muita dúvida sobre potência? Aí vc vai multiplicar expressão por ela mesma (mn) x (mn), e aí multiplica estilo chuveirinho tlgd? O primeiro m vezes o segundo m, depois k primeiro m vezes o segundo n, e repete isso com o segundo n 

Mds vou me matar",0
se minha intensidade ainda for me matar eu prefiro ser poesia e ter histórias pra contar,0
saio cinco minutos do tt e tem 11948292 teorias sobre o lou vcs querem me matar????,0
VOU ME MATAR,1
"As vezes sinto que o louis quer me matar do coração, não sou o cellbit para desvendar enigmas, ele deve tá vendo a gente surtando assim: ",0
"Almocei e fui dormir um pouco, agora vou me matar nos deveres ",0
vou me matar,1
 Santinha ainda vai me matar do coração...,0
eu quero morrer eu nunca quis tanto MORRER quanto agora eu to a UM PASSO de me matar de literlamente tentar suicídio,1
  MQNAUELLA ISSO GWIO PRA MINHA TML EU VOU ME MATAR,0
"eu vou me matar, fds",1
" nunca faço, sempre acho q algum demônio vai sair do ralo e me matar",0
vontade de me matar ,1
MDDSSS BILLIE VC VAI ME MATAR DE ANSIEDADE,0
 Vc quer o que me matar ?,0
"tive um lapso de memória de sábado que eu tava bêbada e comecei a gritar e pular ao som de this is me...

mds quero me matar inferno",0
Gente ela vai me matar ,0
" E você quer que depois de Banana Fish eu veja anohana...
 você está querendo me matar de chorar?",0
vou me matar n aguento mais.,1
que vontade de me matar aaaaa surtos,1
rachei a tela do meu celular vo me matar,0
"mds a barbara vai me matar, bárbara desculpa o treco te marcou   ",0
meu deus a Yuna vai me matar quando descobrir oq eu fiz e o que eu quase fiz,0
a willow vai me matar confirmado,0
o meu prof vai me matar  ,0
"   ela que não gostou de mim  
ficou me encarando de madrugada com aquele olhar de quem queria me matar",0
"Dia 2 de suicidio estoico: comecei a pensar na filosofia e essas coisas devido ao fato de que minha vida perdeu o sentido agora sou niilista e quero me matar 
adendo para caligrafia monstra ",1
"  Amy não vai dá certo, ela vai me matar , tu é louca.",0
" Oh meu deus o santo tribunal do twitter me mandou me matar e eu q pensei q vcs eram contra isso pois induzia ao suicidio
Also eu sou trans e transfobico? Como funciona isso? E onde ele foi transfobico?",0
eu quero me matar pelo amor de deus,1
"filho duma água quer me MATAR 
 ",0
"e eu to comprando tenis que só a desgraca, minha mae vai me matar KKKKKKKKKKKKKKKK",0
JOALIN ACABOU DE ME MATAR ,0
que dia de merda preferia estar morto,1
os meus autores favs tiraram o dia pra me matar,0
"sim eu sei qie eu sou um lixo e eu sei que vc se arrepende de como me criou, pode me matar eu agradeço",1
" Ana o Louis vai me matar a qualquer momento e nem é meme, ele tem que entender que a gente é curioso",0
Meu coração começou a dar pontada com esses surtos e eu percebi que tenho que voltar a tomar meu calmante HANKER VCS VAO ME MATAR,0
Tô precisando ganhar respeito no gta pq eu mostro minha carinha linda e os cara já quer me matar,0
"Ai estes flashbacks vão me matar 

",0
"eles não param, vou me matar",1
" QUE??????? QUER ME MATAR, MULHER",0
O Petch... ele quer me matar ,0
 Você quer me matar ?,0
professor André quer me matar só pode,0
nossa eu vou me matar muito e vou matar a laura também,0
"  Meu anjo eu disse vilão que tem protagonismo,os diretores não iam me matar",0
a upe quer me matar do coração,0
e se eu me MATAR,1
"So queria me matar para acabar com toda essa vergonha, mds sempre humilhada por ser burra",1
 que vontade de me matar... ,1
zO VERMELHO SUS ME MATOU e o jack the killer quer me matar ,0
"o aplicativo querendo que eu faça treino de perna dois dias seguidos, quer me matar é?",0
vai Rick Riordan tá querendo me matar de ansiedade?,0
mais de mil de ping vou me matar kkk,0
medo de namorar e terminar e a pessoa n superar e tentar me matar,0
 passar de semestre porfavor eu vou me matar se não passar,0
 eu vou me matar veyr,1
 Lucas eu vou me matar sério,1
Ahahaha piada vou me matar humor  ,0
Minha vó vai me matar de estresse,0
"tem uma fucking música da billie no álbum que se chama Billie Bossa Nova

BILLIE??? MULHER??? QUER ME MATAR DE ANSIEDADE????",0
Eles querem me matar de ansiedade. ,0
" Mesmo você querendo me matar, você é tudo pra mimmm  KKKKKKKK",0
  aaaaaaaaa você quer me matar Rafaaaaa... meu Ranu ,0
eu vou me matar,1
hoje a enxaqueca e enjoo querem me matar,0
minha namorada ainda vai me matar do coração c esse negócio de me chamar pelo nome,0
Esses dois dias vão me matar de ansiedade ainda... ,0
 mudei header mudei tudo menos o icon pq senão vc ia me matar,0
a penicilina ainda vai me matar do coração,0
 eu vou literalmente me matar,1
 NAO RI A MINHA MAE VAI ME MATAR,0
" Mas você está tentando me matar.
 Eu tenho tentado mostrar que me importo.

eu demonstrando meus sentimentos é assim",0
esse tempo so queria estar abraçada debaixo de um lençol com a pessoa q eu amo mas preciso eh me matar de estudar,0
  vais me matar tu,0
vsf paguei boleto dia de sabadoKDBWKDNAKDNDO vou me matar,0
 Querem me matar de curiosidade é?!,0
desperdicei 4 colheres de milho minha mãe vai me matar,0
"billie e louis, vcs n poderiam escolher dias diferentes pra me matar fo coração? é muita informação de uma vez só ",0
"Comprei umas blusas perfeitas, mas quando experimentei ficou uma bosta por falta de peito. Vou me matar",0
deveria me matar ,1
"Essa música me causa umas sensações primitivas, uma nostalgia ruim e ao mesmo tempo boa, nunca pensei que ia ter vontade de me matar ouvindo The Offspring ",0
 mas eles vao garantir que vou ficar viva tb e nao vao me matar ?,0
"eu acho, só acho, q o Jardel vai me matar hj",0
RICARDO RIORDAN VOCE QUER ME MATAR DO CORAÇÃO SOLTA O PAPO LOGO,0
 amor se a Ludmila vier me matar vc me protege?,0
 E eu chorando pensando em como teu pai iria me matar kkkkkkk,0
meu deus a nyx vai me matar ase,0
Essa rinite quer me matar,0
meu deus eu vou me matar,1
Único motivo pra eu não me matar exatamente por isso que o nome dela é vida... ,0
"Giovanna do nada me lança que sonhou que eu tava namorando, vo me matar",0
A etec vai me matar ,0
" Votar é uma coisa, me matar bo Gshow só pro Gil",0
louis meu deeeeus vc quer me matar,0
"Tive um sonho mto doido , eu fui procurar um cachorro que tava sumido , e do nada um cara começou a me ameaçar e falar q ia me matar; sonho doido de mais",0
"faço e refaço meu cronograma e nunca entro em acordo comigo mesma, acho q a solução é  me matar ",0
 gay voce vai me matar,0
    mas nao vou me matar e perder sono e nem trabalho por outro participante. quando o da Ju estiver na reta ai sim eu me mato,0
vou me matar comendo doritos flaming hot   tchau,0
MANO WILLOW E LOUIS QUEREM ME MATAR HJ PQP ,0
ai vou me matar ,1
"fav e eu te marco com uma bandeira

: te deitava no soco
: amigão 
: te amo 
: beijava
: oi, quer namorar cmg?
: sou apaixonado em vc
: te acho gata (o) 
: passa wpp?
: acho vc gay 
: sou boiola por vc
: nem te conheço porra

se ngm responder vou me matar",0
Tayane vai me matar hoje KKKKKKKKKKKKKKKKKK que menina boba,0
esse jogo ainda vai me matar do coração um dia,0
 Esse governo ainda vai me matar de ódio!,0
as vzs eu acho q a minha mae quer me matar sem meme PQ PELO AMOR DE DEUS,0
"...Cansei...
...Acho q vou pegar uma grana emprestada c algum agiota, ir passar umas ferias prolongadas em Maldivas, me divertir, voltar e deixar ele me matar...",0
ta cada vez mais dificil n morrer sozinho,0
"visualizei o story do menino q ele tinha postado fazia só 5 segundos, quero me matar toda vez q isso acontece.",0
 QUE SUSTO CARALHO QUERIA ME MATAR,0
Louis ainda vai me matar com esses números,0
"Aiiiin,esse vídeo da emilly no meu fleets tá tudo,ela vai me matar kkkkk",0
"pelo amor minha ansiedade vai me matar antes de junho 
RITA CASTILLO IS COMING",0
pra q estudar se eu vou me matar msm?,1
"Quem quer me matar fale agr, é sua chance d realizar um sonho com meu consentimento",0
Essa reninte ainda vai me matar que saco ,0
"hal vai postar cover de fallin pra me matar de uma vez, porém vou ver só depois pq agora eh hora da naninha",0
Eu quero me matar.,1
Espero q a Laryssa n veja minha mensagem nem tão cedo kkkkkk vai me matar,0
vou tomar cuidado então porque o post malone vai tentar me matar ,0
o meu vicio em cafe vai me matar de dor de cabeça ou de gastrite,0
EU COMPREI UM NEGÓCIO SEM QUERER NO CARTÃO DO MEU IRMÃO ELE VAI ME MATAR,0
" a sua avó prometer não me matar, talvez",0
Quer me matar é o cliente dizer que quer o pastel que já está fritado ,0
"sonhei q um cara qria me matar, serassi q é um sinal ??",0
rick riordan vc vai me matar,0
"ELA TA MELHOR SEM MIM NAO TEM MAIS OQ FAZER 
BITCH EU NAO LIGO PRA LEAN EU SO PENSO EM VOCE",0
Essa rinite ainda vai me matar,0
ESSE HOMEM QUER ME MATAR SO PODE ,0
 Eu vou me matar mesmo n adianta nada investir em mim,1
" Nossa eu levei um susto, achei q tinha dado Jacob, já ia me matar ",0
Coronavírus não pode me matar pois eu já morri ouvindo como a história de amor tharn e type ultrapassou a morte  ,0
"eu preciso ter um namoro adolescente com alguém que seja parecido com o castiel, sério, vou me matar",0
 Eu vou me matar eu juro,1
"nossa querjo me matar
eu vou me matar.",1
a minha quer me matar todos os dias com atividades ,0
"Ele apertou meu pescoço com os olhos em chamas. Poderia facilmente me matar alí mesmo se não tivesse seus princípios irreais. 
  Não me provoque, Jones. 
  É apenas uma observação, imperador.  Sorri e ele me soltou. Te vejo em alguns dias em Madilian, mestre. Tic tac.",0
e se eu me matar? me parece uma boa.,1
"Vei, minha mãe vai me matar",0
mano eu não aguento e se alguma coisa acontecer eu vou me culpar pro resto da vida que será pouco pq eu vou me matar kk,0
"as vezes acho que essa cólica vai me matar de tão forte que é, chego a passar mal",0
"Bebam Água
Só a cólica renal já quer me fazer desistir e me matar para parar a dor",0
"arkyos angel eu so me fodo começo o jogo com 18 anos e um ceifeiro já quer me matar
se passa apenas dois anos e eu já perco minhas memórias que isso",0
 AH PRONTO você quer me matar de curiosidade é isso???????,0
"eu nao aguento mais viver, alguém por favor faz a gentileza de me matar, obgd",1
queria me matar mas é tão perigoso,1
comecei a pensar como a vida de todo mundo seria melhor sem mim,1
"Fiz tiktok a dar deboche em Varchie, old que a vagabunda ia me matar se visse  ",0
"no dia que eu falar isso pro Daniel ele vai me matar com um olha só kkkkkkk, sofro",0
Lavar panela é o mesmo que me matar ,0
"Já não chega todo semestre eu me matar fazendo os projetos, hoje tive a bela notícia de que meu trabalho do semestre passado está sendo usado por outras pessoas, gente as criaturas não tem noção mesmo né",0
que vontade de me matar ,1
HANKER AINDA VAI ME MATAR E NÃO É NEM MEME ,0
 VOCÊS QUEREM ME MATAR?,0
"  Não faça isso comigo Marcelo,  você vai me matar cara .hahaha",0
"esse enjôo vai me matar, fui fumar e quase vomitei ",0
"A minha família, e meus amigos ainda não vão me matar!",0
 Enquanro isso tô esperando a atualização com o cap 6. Suzanz vc quer me matar?,0
"MEU DEUS YAMAN, TU VAI ME MATAR ASSIM!!! ",0
"vou passa no mercado comprar duas velinhas e um bolinho pra cantar parabéns pra minha amiga no meio da rua, ou ela vai me matar, ou as duas morre de vergonha, me desejem sorte",0
torçam pra prova de anatomia não me matar,0
FINNEAS QUER ME MATAR PORRA EU SOU CARDÍACA VEY EU NAO VOU AGUENTA ,0
vou me matar vei eu juro,1
"Não posso me matar pois, quem vai fazer as piadas idiotas do grupo ?",0
"caras eu tenho q ir almoçar, minha vó vai me matar swrio",0
"eu tenho vontade de me matar toda vez que alguém fala ComUNisTa dE IpHOnE 

E EU NEM SOU COMUNISTA!!!!",0
Os 5 cards de kihno e o bird coloquei por colocar só pois sem planos de me matar atrás deles hdngdnhfn,0
eu quero me matar serio ,1
"Acho que só vou conseguir me matar realmente quando eu tirar a culpa das pessoas, a culpa sempre foi e será minha, não quero que ninguém se sinta mal por mim, lembre dos momentos bons, os ruins eu pude providenciar sem nem saber",1
"se você me amar demais 
eu paro de te amar
um amor fácil me apavora
ai meu Deeeus, eu vou morrer sozinho",0
depois que o galo perder hoje irei me matar na frente de um apartamento da mrv pra traumatizar o véio da mrv pro resto da vida,0
Bia quer me matar do coração ,0
meu namorado tentou me matar o que eu faço ?,0
sério esse 369 ainda vai me matar um dia ,0
"Elisée novo, lily com creme na promoção e eu só queria um de cada, boticario ainda vai me matar ",0
"      Se a pessoa da minha família morresse antes do resultado do exame eu preferiria seguir os cuidados e sim, preferia não me despedir e correr o risco de contrair a doença. Um velório não vai fazer a pessoa que eu amo voltar mas pode me matar. Certo?",0
"Agora eu não tenho mais ninguém a quem dar meu amor, e ninguém para me amar, eu imagino que essa deva ser a sensação de estar morto, nada além do vazio constante, a incerteza, e uma vida sem significado, é estranho pensar que eu vivo assim a tanto tempo.",1
depois q vc tentou me matar nossa amizade nunca mais foi a mesma,0
cara foi usar a moita p me matar e depois me chamou pq ficou puto que eu usei o Cr7 e matei ele KKKKKKKKKKKKKK,0
vou me.matar ,1
Quer me matar de nervoso é atrasa agendaaaa,0
"   Pera aí q estão tentando me matar e eu não sou vítima não. Tenho q ficar quitinho, não vitimiza. Deixa os assassinos tirarem minha vida q não serei vítima. Ah vai se fuder lek",0
 Sua amiga quer me matar,0
essa dor na minha lombar vai me matar,0
minha irmã tá querendo me matar do coração não é possível,0
"billie   MercadoLivre  Flávio bolsonaro  ENTÃO FAZ O L

essa noite tive vários pesadelos

um deles um cara vizinho de onde trabalho tentava me estuprar

obrigado subconsciente, já sinto nojo do meu corpo diariamente, agr só quero me matar ",0
QUEM TÁ LIBERANDO ESSAS FOTOS LOGO DE ANTALYA QUER ME MATAR ,0
"Esqueci de desejar feliz aniversário a uma das minhas melhores amigas da vida, amizade pra lá de 10 anos. Lembrei do aniversário o dia inteiro, só esqueci de mandar mensagem. Fechei os olhos pra dormir e dei um pulo, já eram 00:03. Mandei mensagem mas sinto que ela vai me matar.",0
 não entendi vou me matar,1
"queria morar em uma casinha no meio do mato sozinha, mudar de nome e dps me matar",1
MINHA SANDÁLIA TOROU NO MEIO DA RUA MEU DEUS EU ME ODEIO VOU ME MATAR AGORA,0
